ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition,Certainty
677ef11dd6c8ec1601f36619,18030,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,10143,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,1112,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,3976,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,13951,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,13826,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,14336,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,7685,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,9718,Green,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,17265,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,345,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,6595,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,8028,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,16974,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,12783,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,16766,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
677ef11dd6c8ec1601f36619,11062,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
66ac5ee5cae2af0b795f5ff7,4986,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,14237,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,14809,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,7929,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,11428,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,3493,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,4155,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,10549,,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Control,75
66ac5ee5cae2af0b795f5ff7,18330,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,6613,Don't make things harder for lower income people. ,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,13112,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,1067,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,11100,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,13748,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,16407,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,6364,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,15167,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,378,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,10320,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,9381,Green,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,17851,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,5272,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,7040,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,10250,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,9732,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,18473,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,13704,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
66ac5ee5cae2af0b795f5ff7,13882,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
5d6c10948cb0f70017b1f7a4,4986,,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,14237,,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,14809,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,7929,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,11428,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,3493,,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,4155,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,10549,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,18330,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,6613,I would love to see them effectively address inflation and the cost of living situation in America.,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,13112,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,1067,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,11100,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,13748,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,16407,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,6364,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,15167,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,378,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,10320,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,9381,Green,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Control,75
5d6c10948cb0f70017b1f7a4,17851,,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,5272,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,7040,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,10250,,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
5d6c10948cb0f70017b1f7a4,9732,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
5d6c10948cb0f70017b1f7a4,18473,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,13704,,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
5d6c10948cb0f70017b1f7a4,13882,,Very harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
67bf37ab0da485dd443bd296,10835,,Moderately harmful,Not at all harmful,Extremely harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Very harmful,Health,50
67bf37ab0da485dd443bd296,16348,,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Health,50
67bf37ab0da485dd443bd296,19861,,Moderately harmful,Moderately harmful,Extremely harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health,50
67bf37ab0da485dd443bd296,14969,,Moderately harmful,Moderately harmful,Extremely harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,11229,,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,3351,,Very harmful,Slightly harmful,Extremely harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,11511,,Slightly harmful,Slightly harmful,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,15484,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,13449,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,19429,"Elected officials must prioritize economic stability, access to healthcare, infrastructure development, climate change, and education reform. Immigration policies, national defense, and technological innovation are also important to address. By doing so and fostering bipartisan collaboration and good governance, they will be building sustainable solutions for long-term issues that will benefit citizens and make the nation's future stronger.",Slightly harmful,Slightly harmful,Extremely harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,12646,,Slightly harmful,Slightly harmful,Very harmful,Not at all harmful,Not at all harmful,Not at all harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,12175,,Slightly harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,6975,,Slightly harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,6065,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,12267,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,18244,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,11861,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,7860,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,14972,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,18278,Green,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,7160,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,2598,,Slightly harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,10657,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,5719,,Slightly harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,8087,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,14220,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,50
67bf37ab0da485dd443bd296,13812,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Health,50
67bf37ab0da485dd443bd296,13869,,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Not at all harmful,Very harmful,Extremely harmful,Health,50
6543e1b0b5940fdf7d7a00c7,10835,,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,16348,,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,19861,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,14969,,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,11229,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,3351,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,11511,,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,15484,,Very harmful,Very harmful,Very harmful,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,13449,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,19429,Protect personal data,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,12646,,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,12175,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,6975,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,6065,,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,12267,,Very harmful,Moderately harmful,Not at all harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,18244,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,11861,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,7860,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,14972,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,18278,Green,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,7160,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,2598,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,10657,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,5719,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,8087,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,14220,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
6543e1b0b5940fdf7d7a00c7,13812,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
6543e1b0b5940fdf7d7a00c7,13869,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
66e8aa1649e4c1536e77c5a7,10835,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,16348,,Extremely harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,19861,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,14969,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,11229,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,3351,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,11511,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,15484,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,13449,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,19429,Focus on developing the economy,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,12646,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,12175,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,6975,,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,6065,,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,50
66e8aa1649e4c1536e77c5a7,12267,,Extremely harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,18244,,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,11861,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,7860,,Extremely harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,14972,,Extremely harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,18278,Green,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,7160,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,2598,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,10657,,Extremely harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Extremely harmful,Health,50
66e8aa1649e4c1536e77c5a7,5719,,Extremely harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,50
